,start_point_latitude,start_point_longitude,start_point_daylight_saving_time_flag,end_point_latitude,end_point_longitude,obd_distance,obd_miles,duration_seconds
825,50.052223,-5.08976,False,50.052338,-5.090377,0.02361210530501869,0.02361210530501869,118.0
826,51.342052,1.416088,False,51.361442,1.436695,2.1897120814443647,2.1897120814443647,508.0
827,51.45763,-1.044657,False,51.41369,-0.954475,8.6513511095204,8.6513511095204,1011.0
828,51.422595,-1.033523,False,51.433448,-1.075913,2.896832498210451,2.896832498210451,313.0
829,52.299533,-0.614363,False,52.330997,-0.616757,3.9407361011691715,3.9407361011691715,952.0
830,51.527325,-1.729058,False,51.315358,-0.334595,111.10489739918874,111.10489739918874,9637.0
831,51.107547,-1.045155,True,51.107515,-1.04519,0.0024854847689493357,0.0024854847689493357,27.0
832,51.555018,-0.611402,False,51.499677,-0.217783,24.675271414936766,24.675271414936766,3050.0
833,51.458825,0.02005,False,51.457115,0.030975,2.083457607571781,2.083457607571781,686.0
834,53.564283,-0.624763,True,53.239538,-0.514405,26.29083651475384,26.29083651475384,2519.0
835,53.978207,-1.521692,False,53.977702,-1.52131,0.06897220233834407,0.06897220233834407,77.0
836,51.130485,-0.017677,False,51.182743,-0.025865,4.833025133221983,4.833025133221983,1036.0
837,51.871723,0.35658,False,51.87233,0.356212,1.931221665473634,1.931221665473634,991.0
838,52.024298,-0.783532,False,52.025983,-0.790797,0.42688200906704843,0.42688200906704843,124.0
839,55.884638,-3.164662,False,55.886672,-3.157977,0.4970969537898672,0.4970969537898672,987.0
840,51.408535,-0.214597,False,51.401453,-0.240392,1.4540085898353614,1.4540085898353614,623.0
841,53.302682,-3.543277,False,53.325925,-3.835213,17.779915294679075,17.779915294679075,2176.0
842,51.236753,-0.20655,False,51.248923,-0.202297,3.3566471804660782,3.3566471804660782,1446.0
843,51.239552,-0.170688,False,51.239537,-0.170373,2.7769078581086455,2.7769078581086455,930.0
844,53.66878,-1.52545,False,53.669707,-1.510473,12.45538554839736,12.45538554839736,1469.0
845,50.889545,0.32054,False,50.971787,0.251558,8.384782868050584,8.384782868050584,1340.0
846,50.889662,0.320463,False,50.88946,0.320157,0.20940209178398156,0.20940209178398156,133.0
847,51.439272,-1.074657,False,51.440537,-1.073935,1.1116330629125903,1.1116330629125903,243.0
848,56.494857,-2.983178,True,56.398283,-3.4702,25.596143521832495,25.596143521832495,2047.0
849,52.33107,-0.61664,False,52.288638,-0.599218,13.68818599379623,13.68818599379623,2274.0
850,53.735622,-1.721053,True,53.732045,-1.717378,0.6313131313131313,0.6313131313131313,241.0
851,53.514783,-2.246832,False,53.723612,-1.946237,24.408081802274715,24.408081802274715,2567.0
852,51.567298,-3.230933,True,51.59051,-3.197905,6.203769983297542,6.203769983297542,1068.0
853,51.98763,-0.233375,False,0.0,0.0,3.138545891990774,3.138545891990774,559.0
854,51.421893,-0.74762,False,51.40318,-0.74872,2.0480394496142527,2.0480394496142527,542.0
855,51.393177,-0.74082,False,51.400122,-0.746082,0.9910870516185476,0.9910870516185476,250.0
856,51.421812,-0.747632,False,51.403092,-0.748672,2.0641951006124235,2.0641951006124235,542.0
857,51.418645,-0.77797,False,51.517645,-0.728955,10.458919907738805,10.458919907738805,2135.0
858,53.69084,-2.32688,True,53.690753,-2.327163,0.0,0.0,36.0
859,53.690762,-2.327092,False,53.86235,-2.119788,18.755468066491687,18.755468066491687,2118.0
860,51.536835,-1.024155,False,51.536852,-1.024138,13.871490495506244,13.871490495506244,1949.0
861,52.779072,-0.17533,False,52.810378,-0.13777,3.3454624990058064,3.3454624990058064,475.0
862,51.103145,-1.782122,False,51.103317,-1.78202,3.708343275272409,3.708343275272409,445.0
863,51.075158,-1.80179,False,51.074087,-1.771742,2.0051648373498767,2.0051648373498767,503.0
864,51.13042,-0.017467,True,51.18277,-0.025805,14.013784498528594,14.013784498528594,2151.0
865,51.405818,-0.065695,True,51.405795,-0.067098,1.0240197248071263,1.0240197248071263,298.0
866,55.100755,-1.591188,False,55.10075,-1.591118,0.004970969537898671,0.004970969537898671,44.0
867,55.871258,-3.102383,True,55.884463,-3.114528,1.313578700389724,1.313578700389724,395.0
868,55.841145,-3.048068,False,55.84149,-3.040412,0.4666497653702378,0.4666497653702378,167.0
869,51.394033,-0.206907,False,51.408508,-0.214683,2.0884285771096796,2.0884285771096796,696.0
870,51.346923,-0.712937,False,51.336227,-0.739965,2.030641056231607,2.030641056231607,337.0
871,53.301998,-3.539373,False,53.302682,-3.543277,0.18703272886343753,0.18703272886343753,439.0
872,52.00865,-0.730635,False,52.010733,-0.735862,0.5542631034757018,0.5542631034757018,512.0
873,51.43452,-0.90269,False,51.434358,-0.90285,6.559815676449535,6.559815676449535,1265.0
874,51.434292,-0.902897,False,51.440548,-0.92243,2.2151883003260955,2.2151883003260955,584.0
875,51.36681,-0.178562,True,51.355168,-0.17691,0.9861160820806489,0.9861160820806489,380.0
876,0.0,0.0,False,52.331017,-0.61678,7.046349319971367,7.046349319971367,1362.0
877,51.403212,-0.748478,False,51.393143,-0.741082,1.9473773164718045,1.9473773164718045,433.0
878,51.375087,-0.117945,False,51.37532,-0.117583,0.018019764574882684,0.018019764574882684,89.0
879,51.521608,-0.638222,False,51.52109,-0.635245,0.13608029109997613,0.13608029109997613,372.0
880,52.78672,-0.153513,False,52.779122,-0.175403,1.2135379384395133,1.2135379384395133,270.0
881,51.405775,-0.065905,True,51.405832,-0.065787,3.5741270977491446,3.5741270977491446,1056.0
882,55.9266,-3.267457,False,55.925652,-3.247735,1.6888869005010736,1.6888869005010736,965.0
883,51.276117,-0.74817,False,51.315677,-0.740122,3.9705619183965637,3.9705619183965637,940.0
884,53.302827,-3.543022,False,53.302718,-3.543193,6.395773681698878,6.395773681698878,1356.0
885,50.758948,0.206895,True,50.889615,0.320537,13.460142766245127,13.460142766245127,1579.0
886,50.88966,0.320438,True,50.844757,0.505023,9.701468424401495,9.701468424401495,998.0
887,50.864727,0.260347,False,50.873517,0.015157,12.889724011771255,12.889724011771255,1644.0
888,50.811407,-0.77272,False,50.841325,-0.774912,4.145167223415255,4.145167223415255,797.0
889,51.475267,-0.863745,False,51.428518,-0.900003,5.543252405949255,5.543252405949255,833.0
890,51.748558,-0.452832,False,51.698597,-0.426223,6.412550703889287,6.412550703889287,854.0
891,56.494827,-2.983252,False,56.39827,-3.470208,25.545191084069035,25.545191084069035,2112.0
892,51.760228,-0.339617,False,51.433462,-1.076045,51.30972619899785,51.30972619899785,7319.0
893,51.569778,-0.752093,False,51.569858,-0.756237,1.620536069354967,1.620536069354967,352.0
894,53.731865,-1.71735,False,53.723592,-1.946185,11.372335560327686,11.372335560327686,3120.0
895,53.723737,-1.946175,False,53.724512,-1.88784,4.271305575439433,4.271305575439433,655.0
896,51.537948,-3.26245,True,51.567207,-3.230992,4.42354151753758,4.42354151753758,571.0
897,51.567018,-3.230758,True,51.591782,-3.218777,8.916055237413506,8.916055237413506,956.0
898,51.567052,-3.230942,True,51.590592,-3.199345,2.718498966038336,2.718498966038336,584.0
899,51.98783,-0.232853,True,51.98783,-0.232853,11.898636960152709,11.898636960152709,1735.0
900,51.351045,-0.194655,False,51.350908,-0.194748,11.177225005965163,11.177225005965163,2256.0
901,53.807993,-2.2246,False,53.862283,-2.119865,7.729236260240197,7.729236260240197,1419.0
902,53.862328,-2.119778,False,53.878507,-2.382252,16.15130139982502,16.15130139982502,2355.0
903,51.433928,-1.075698,False,51.555005,-0.611135,26.140464686232402,26.140464686232402,2877.0
